opponent,seed,variant,board_id,repeat,swapped,seat,result,score,turns,height,width,boards_archive_sha256,base_grid_sha256,played_grid_sha256
expander,93000,v10,1,0,1,0,win,1.0,704,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v10,1,0,1,1,win,1.0,487,18,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,71c2653d8afc23ec89bc3ad03a1a51b7038f0166187aa291bb335a93c541e8d6,84fe295fb7dda6999b9593689c88cc4fbed4fd8ad125a1670b061a54f0e0f3c1
expander,93000,v10,2,0,0,0,win,1.0,549,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v10,2,0,0,1,win,1.0,893,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4
expander,93000,v10,2,0,1,0,win,1.0,893,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v10,2,0,1,1,win,1.0,549,20,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,d548b79064c297c1570325772591025ff9e9dcfec25a3b3d68fc3ae610c570f4,424f4312f740e57a7828ca5915c0bef4f088ea3382ad8a85036d157ffc3e3b99
expander,93000,v10,3,0,0,0,win,1.0,562,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v10,3,0,0,1,win,1.0,211,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb
expander,93000,v10,3,0,1,0,win,1.0,211,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v10,3,0,1,1,win,1.0,562,19,18,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,49802081a93386e375f8d1b386640aedc59e6d1d91ec6ae0453bbbf688952aeb,1acd9918f67f82f9be7206d3ee8b86a56f775e69e78a9d7008e4d6b531dabd45
expander,93000,v10,4,0,0,0,win,1.0,461,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v10,4,0,0,1,win,1.0,751,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202
expander,93000,v10,4,0,1,0,win,1.0,751,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v10,4,0,1,1,win,1.0,461,21,20,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,c7813a2bccc073dbe3e7f391415bfcccd20fa0e1e83772eb0019a699c92ff202,0e44e1f1a8c51a3ed05df7c8c0361bd1ca38db41b3390ef354e4ab162c0e343d
expander,93000,v10,5,0,0,0,win,1.0,223,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v10,5,0,0,1,win,1.0,542,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f
expander,93000,v10,5,0,1,0,win,1.0,542,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v10,5,0,1,1,win,1.0,223,20,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,f52d6141e0bdb778ae8566deb2d3e54063bceb0dd278ce1964fbc218c31b4c9f,00787f7d1d8507d8b96326c11356f5c6aaee4db4dbd603131a172f3875e9592e
expander,93000,v10,6,0,0,0,win,1.0,860,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v10,6,0,0,1,win,1.0,807,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8
expander,93000,v10,6,0,1,0,win,1.0,807,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v10,6,0,1,1,win,1.0,860,19,21,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,966fb086271b77a98d6349805b3e2fbe022d7117c14a5e8ab4d29b76777d71f8,7b32ec30aaea00400da3a5b879afb2f0d004735b353332eb07c6953e4f516212
expander,93000,v10,7,0,0,0,win,1.0,272,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v10,7,0,0,1,win,1.0,244,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d
expander,93000,v10,7,0,1,0,win,1.0,244,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
expander,93000,v10,7,0,1,1,win,1.0,272,21,19,9a08352b373684281b86aa42294a704e92893b75829fcfa7223d457f415843da,08e236f793f92fd5d8c76b908a27f7e68af80b6bc7d050ebba27e85ebef3be3d,bbd43e9645497854129ce4fec15e81719465b4d387a203923c5595312420f640
juraj-v35,83000,v6,0,0,0,0,win,1.0,1051,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v6,0,0,0,1,loss,0.0,384,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v6,0,0,1,0,loss,0.0,384,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v6,0,0,1,1,win,1.0,1051,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v6,1,0,0,0,loss,0.0,730,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v6,1,0,0,1,loss,0.0,1021,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v6,1,0,1,0,loss,0.0,1021,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v6,1,0,1,1,loss,0.0,730,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v6,2,0,0,0,loss,0.0,860,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v6,2,0,0,1,win,1.0,784,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v6,2,0,1,0,win,1.0,784,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v6,2,0,1,1,loss,0.0,860,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v6,3,0,0,0,win,1.0,1075,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v6,3,0,0,1,loss,0.0,806,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v6,3,0,1,0,loss,0.0,806,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v6,3,0,1,1,win,1.0,1075,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v9,0,0,0,0,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v9,0,0,0,1,loss,0.0,983,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v9,0,0,1,0,loss,0.0,983,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v9,0,0,1,1,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v9,1,0,0,0,loss,0.0,671,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v9,1,0,0,1,loss,0.0,823,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v9,1,0,1,0,loss,0.0,823,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v9,1,0,1,1,loss,0.0,671,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v9,2,0,0,0,loss,0.0,827,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v9,2,0,0,1,win,1.0,858,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v9,2,0,1,0,win,1.0,858,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v9,2,0,1,1,loss,0.0,827,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v9,3,0,0,0,loss,0.0,422,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v9,3,0,0,1,loss,0.0,826,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v9,3,0,1,0,loss,0.0,826,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v9,3,0,1,1,loss,0.0,422,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v10-v6,0,0,0,0,win,1.0,1051,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v10-v6,0,0,0,1,loss,0.0,384,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v10-v6,0,0,1,0,loss,0.0,384,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v10-v6,0,0,1,1,win,1.0,1051,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v10-v6,1,0,0,0,loss,0.0,730,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v10-v6,1,0,0,1,loss,0.0,1021,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v10-v6,1,0,1,0,loss,0.0,1021,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v10-v6,1,0,1,1,loss,0.0,730,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v10-v6,2,0,0,0,loss,0.0,860,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v10-v6,2,0,0,1,win,1.0,784,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v10-v6,2,0,1,0,win,1.0,784,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v10-v6,2,0,1,1,loss,0.0,860,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v10-v6,3,0,0,0,win,1.0,1075,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v10-v6,3,0,0,1,loss,0.0,806,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v10-v6,3,0,1,0,loss,0.0,806,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v10-v6,3,0,1,1,win,1.0,1075,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
juraj-v35,83000,v10,0,0,0,0,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v10,0,0,0,1,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49
juraj-v35,83000,v10,0,0,1,0,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v10,0,0,1,1,draw,0.5,1200,21,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,1527fe93270a9a0531667ae8c51cfe9cd99fac38f8a4a3aa2f4a1b904f37ef49,67f047b238765493a3447ade596540a3ef19ef10fe7f423e24ec04f4562118b0
juraj-v35,83000,v10,1,0,0,0,loss,0.0,671,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v10,1,0,0,1,loss,0.0,823,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8
juraj-v35,83000,v10,1,0,1,0,loss,0.0,823,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v10,1,0,1,1,loss,0.0,671,18,21,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,375c739a124be2ab6473c7584a25ec9a2f6b2f1accc5814a85721a6c9c14b5c8,83c020dc0e40077f07dfab19ee131a22108c956e30724c243802886f4f18bc88
juraj-v35,83000,v10,2,0,0,0,loss,0.0,827,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v10,2,0,0,1,win,1.0,858,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457
juraj-v35,83000,v10,2,0,1,0,win,1.0,858,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v10,2,0,1,1,loss,0.0,827,19,18,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,5cbfe9e167b6f9c5b2bce16348752a32acd9f6930ee6a29f3138b94a85825457,04c7960717b7f6f4245ec1b3435339b7cc1a4b01e9c31bb843180e984d3b47f1
juraj-v35,83000,v10,3,0,0,0,loss,0.0,422,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v10,3,0,0,1,loss,0.0,826,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56
juraj-v35,83000,v10,3,0,1,0,loss,0.0,826,20,19,96700b60728c67853929d292804568d9c52904cef92b9fb04d097e6257a94655,82fc77e5c91db620419b5ae4e404bab1e0c119f22fbc47fd85890f0d524ece56,0acb302ebfe4379c1b8e21675e2b0dd4b8614eb78a2b4ce4200815f6eebffe26
